id_siniestro,score_riesgo,nivel_riesgo,recomendacion,explicacion_score,score_reglas,score_documental,score_nlp,score_modelo,modelo_fallback,rule_points,rule_alerts,rule_critical_flags,rule_severity_max,rule_n_rules_fired,rule_n_critical
SIN-0255,1.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 1/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,7.0,0.0,True,0,,,NINGUNA,0,0
SIN-0256,16.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,14.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0257,15.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 15/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,7.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0258,55.1,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 55/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 94% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",68.3,0.0,94.0,68.3,True,41,R005|R008|R009|R011|R014|R023,R011|R014,CRÍTICO,6,2
SIN-0259,17.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",15.0,0.0,53.0,15.0,True,9,R005|R023,,MEDIO,2,0
SIN-0260,27.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 28/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 79% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,79.0,26.7,True,16,R002|R008|R015,,ALTO,3,0
SIN-0261,9.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,11.0,13.3,True,8,R008,,ALTO,1,0
SIN-0262,11.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,25.0,13.3,True,8,R008,,ALTO,1,0
SIN-0263,2.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,18.0,0.0,True,0,,,NINGUNA,0,0
SIN-0264,16.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,15.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0265,9.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,33.0,6.7,True,4,R002,,ALTO,1,0
SIN-0266,12.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,30.0,13.3,True,8,R008,,ALTO,1,0
SIN-0267,18.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,29.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0268,39.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 39/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 81% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",45.0,0.0,81.0,45.0,True,27,R005|R008|R009|R015|R023,,ALTO,5,0
SIN-0269,1.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,12.0,0.0,True,0,,,NINGUNA,0,0
SIN-0270,10.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,18.0,13.3,True,8,R008,,ALTO,1,0
SIN-0271,3.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 4/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,25.0,0.0,True,0,,,NINGUNA,0,0
SIN-0272,2.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,15.0,0.0,True,0,,,NINGUNA,0,0
SIN-0273,10.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,16.0,13.3,True,8,R008,,ALTO,1,0
SIN-0274,21.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 21/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,48.0,23.3,True,14,R011|R023,R011,CRÍTICO,2,1
SIN-0275,16.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,17.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0276,23.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 24/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,38.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0277,4.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 4/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,27.0,0.0,True,0,,,NINGUNA,0,0
SIN-0278,29.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 30/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 92% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,92.0,26.7,True,16,R002|R014|R023,R014,CRÍTICO,3,1
SIN-0279,3.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 4/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,24.0,0.0,True,0,,,NINGUNA,0,0
SIN-0280,10.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,14.0,13.3,True,8,R008,,ALTO,1,0
SIN-0281,2.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,13.0,0.0,True,0,,,NINGUNA,0,0
SIN-0282,4.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 4/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,27.0,0.0,True,0,,,NINGUNA,0,0
SIN-0283,8.9,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,6.0,13.3,True,8,R008,,ALTO,1,0
SIN-0284,16.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,13.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0285,20.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 20/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,27.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0286,8.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,32.0,6.7,True,4,R023,,BAJO,1,0
SIN-0287,13.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 14/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,11.0,20.0,True,12,R008|R023,,ALTO,2,0
SIN-0288,7.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 7/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,20.0,6.7,True,4,R002,,ALTO,1,0
SIN-0289,9.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,35.0,6.7,True,4,R002,,ALTO,1,0
SIN-0290,3.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,20.0,0.0,True,0,,,NINGUNA,0,0
SIN-0291,38.1,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 38/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 94% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",40.0,0.0,94.0,40.0,True,24,R002|R008|R014|R023,R014,CRÍTICO,4,1
SIN-0292,21.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 22/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",21.7,0.0,58.0,21.7,True,13,R002|R005|R023,,ALTO,3,0
SIN-0293,23.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 24/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,37.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0294,17.9,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,26.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0295,2.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,15.0,0.0,True,0,,,NINGUNA,0,0
SIN-0296,10.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,16.0,13.3,True,8,R008,,ALTO,1,0
SIN-0297,29.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 29/100 (Nivel BAJO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",35.0,0.0,53.0,35.0,True,21,R002|R005|R008|R023,,ALTO,4,0
SIN-0298,11.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,20.0,13.3,True,8,R008,,ALTO,1,0
SIN-0299,11.3,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,22.0,13.3,True,8,R008,,ALTO,1,0
SIN-0300,11.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,25.0,13.3,True,8,R008,,ALTO,1,0
SIN-0301,17.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,36.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0302,16.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,14.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0303,1.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,10.0,0.0,True,0,,,NINGUNA,0,0
SIN-0304,47.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 47/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 87% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",56.7,0.0,87.0,56.7,True,34,R002|R008|R011|R014|R023,R011|R014,CRÍTICO,5,2
SIN-0305,38.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 38/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 93% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",40.0,0.0,93.0,40.0,True,24,R002|R008|R014|R023,R014,CRÍTICO,4,1
SIN-0306,7.9,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 8/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,26.0,6.7,True,4,R002,,ALTO,1,0
SIN-0307,13.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 13/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,34.0,13.3,True,8,R008,,ALTO,1,0
SIN-0308,15.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 15/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,8.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0309,12.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,27.0,13.3,True,8,R008,,ALTO,1,0
SIN-0310,22.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,59.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0311,57.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 58/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 3 crítica(s). Narrativa con similitud 97% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",71.7,0.0,97.0,71.7,True,43,R001|R005|R008|R011|R014|R023,R001|R011|R014,CRÍTICO,6,3
SIN-0312,16.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,31.0,20.0,True,12,R008|R023,,ALTO,2,0
SIN-0313,6.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 6/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,13.0,6.7,True,4,R002,,ALTO,1,0
SIN-0314,9.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,10.0,13.3,True,8,R008,,ALTO,1,0
SIN-0315,12.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,29.0,13.3,True,8,R008,,ALTO,1,0
SIN-0316,20.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 20/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,56.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0317,17.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,38.0,20.0,True,12,R008|R023,,ALTO,2,0
SIN-0318,48.8,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 49/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 92% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",58.3,0.0,92.0,58.3,True,35,R002|R005|R008|R009|R014|R023,R014,CRÍTICO,6,1
SIN-0319,10.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,14.0,13.3,True,8,R008,,ALTO,1,0
SIN-0320,44.1,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 44/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 2 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",60.0,0.0,54.0,60.0,True,36,R001|R008|R009|R011|R023,R001|R011,CRÍTICO,5,2
SIN-0321,18.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,28.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0322,34.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 34/100 (Nivel MEDIO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 95% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",33.3,0.0,95.0,33.3,True,20,R008|R014|R023,R014,CRÍTICO,3,1
SIN-0323,9.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,9.0,13.3,True,8,R008,,ALTO,1,0
SIN-0324,14.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 14/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,16.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0325,2.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,14.0,0.0,True,0,,,NINGUNA,0,0
SIN-0326,9.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,12.0,13.3,True,8,R008,,ALTO,1,0
SIN-0327,9.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,7.0,13.3,True,8,R008,,ALTO,1,0
SIN-0328,18.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,27.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0329,22.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 72% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,72.0,20.0,True,12,R008|R015,,ALTO,2,0
SIN-0330,34.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 34/100 (Nivel MEDIO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 93% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",33.3,0.0,93.0,33.3,True,20,R008|R014|R023,R014,CRÍTICO,3,1
SIN-0331,11.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,23.0,13.3,True,8,R008,,ALTO,1,0
SIN-0332,15.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,11.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0333,21.3,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 21/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,22.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0334,25.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 26/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,51.0,30.0,True,18,R002|R011|R023,R011,CRÍTICO,3,1
SIN-0335,39.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 40/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",55.0,0.0,44.0,55.0,True,33,R005|R008|R009|R011|R023,R011,CRÍTICO,5,1
SIN-0336,12.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,29.0,13.3,True,8,R008,,ALTO,1,0
SIN-0337,9.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,10.0,13.3,True,8,R008,,ALTO,1,0
SIN-0338,17.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,64.0,13.3,True,8,R008,,ALTO,1,0
